,date_index,rsrp,rsrq,wbcqi
2060,4472,-120,-7,8
2061,4471,-120,-7,8
2062,4470,-120,-7,7
2063,4469,-121,-8,7
2064,4468,-121,-8,7
2065,4467,-121,-8,6
2066,4466,-121,-8,6
2067,4465,-121,-8,6
2068,4464,-121,-8,6
2069,4463,-121,-8,7
2070,4462,-121,-8,8
2071,4461,-121,-8,8
2072,4460,-121,-8,7
2073,4459,-121,-8,6
2074,4458,-121,-8,6
2075,4457,-119,-6,6
2076,4456,-119,-6,6
2077,4455,-119,-6,6
2078,4454,-119,-6,6
2079,4453,-119,-6,7
2080,4452,-119,-6,7
2081,4451,-119,-6,7
2082,4450,-119,-6,7
2083,4449,-119,-6,7
2084,4448,-119,-6,7
2085,4447,-119,-6,7
2086,4446,-119,-6,7
2087,4445,-119,-6,7
2088,4444,-119,-6,7
2089,4443,-117,-6,7
2090,4442,-117,-6,7
2091,4441,-117,-6,7
2092,4440,-117,-6,7
2093,4439,-116,-5,8
2094,4438,-116,-5,8
2095,4437,-116,-5,8
2096,4436,-116,-5,8
2097,4435,-115,-4,8
2098,4434,-115,-4,9
2099,4433,-115,-4,9
2100,4432,-115,-4,9
2101,4431,-115,-4,9
2102,4430,-115,-4,9
2103,4429,-115,-4,10
2104,4428,-115,-4,10
2105,4427,-115,-4,10
2106,4426,-116,-5,10
2107,4425,-116,-5,9
2108,4424,-116,-5,10
2109,4423,-116,-5,9
2110,4422,-116,-5,9
2111,4421,-117,-5,9
2112,4420,-117,-5,9
2113,4419,-117,-5,9
2114,4418,-117,-6,9
2115,4417,-117,-6,9
2116,4416,-117,-6,9
2117,4415,-117,-6,9
2118,4414,-117,-6,9
2119,4413,-116,-5,9
2120,4412,-116,-5,9
2121,4411,-116,-5,9
2122,4410,-116,-5,9
2123,4409,-115,-4,9
2124,4408,-115,-4,9
2125,4407,-115,-4,9
2126,4406,-115,-4,9
2127,4405,-115,-4,9
2128,4404,-116,-5,10
2129,4403,-116,-5,10
2130,4402,-116,-5,10
2131,4401,-116,-5,10
2132,4400,-116,-5,10
2133,4399,-119,-7,10
2134,4398,-119,-7,10
2135,4397,-119,-7,9
2136,4396,-124,-10,9
2137,4395,-124,-10,8
2138,4394,-124,-10,8
2139,4393,-124,-10,8
2140,4392,-124,-10,7
2141,4391,-125,-12,7
2142,4390,-125,-12,6
2143,4389,-125,-12,5
2144,4388,-125,-12,5
2145,4387,-124,-11,5
2146,4386,-124,-11,4
2147,4385,-124,-11,4
2148,4384,-124,-11,4
2149,4383,-124,-11,4
2150,4382,-123,-9,4
2151,4381,-123,-9,5
2152,4380,-123,-9,5
2153,4379,-123,-9,5
2154,4378,-121,-7,5
2155,4377,-121,-7,5
2156,4376,-121,-7,5
2157,4375,-121,-7,6
2158,4374,-119,-7,6
2159,4373,-119,-7,6
2160,4372,-119,-7,6
2161,4371,-119,-7,7
2162,4370,-119,-7,7
2163,4369,-120,-7,7
2164,4368,-120,-7,7
2165,4367,-120,-7,7
2166,4366,-120,-7,7
2167,4365,-120,-7,7
2168,4364,-120,-7,7
2169,4363,-120,-7,7
2170,4362,-120,-7,7
2171,4361,-120,-7,7
2172,4360,-119,-7,7
2173,4359,-119,-7,7
2174,4358,-119,-7,7
2175,4357,-119,-7,7
2176,4356,-119,-6,7
2177,4355,-119,-6,7
2178,4354,-119,-6,7
2179,4353,-119,-6,6
2180,4352,-119,-6,7
2181,4351,-119,-6,6
2182,4350,-119,-6,6
2183,4349,-119,-6,6
2184,4348,-118,-6,6
2185,4347,-118,-6,6
2186,4346,-118,-6,6
2187,4345,-118,-6,6
2188,4344,-118,-6,7
2189,4343,-118,-6,7
2190,4342,-118,-6,7
2191,4341,-118,-6,7
2192,4340,-118,-6,7
2193,4339,-120,-7,8
2194,4338,-120,-7,8
2195,4337,-120,-7,8
2196,4336,-120,-7,7
2197,4335,-120,-7,7
2198,4334,-121,-8,7
2199,4333,-121,-8,7
2200,4332,-121,-8,6
2201,4331,-121,-8,6
2202,4330,-120,-8,6
2203,4329,-120,-8,6
2204,4328,-120,-8,6
2205,4327,-120,-8,7
2206,4326,-120,-8,7
2207,4325,-120,-8,8
2208,4324,-120,-8,8
2209,4323,-120,-8,8
2210,4322,-120,-8,8
2211,4321,-118,-6,7
2212,4320,-118,-6,7
2213,4319,-118,-6,7
2214,4318,-118,-6,7
2215,4317,-117,-5,8
2216,4316,-117,-5,8
2217,4315,-117,-5,8
2218,4314,-117,-5,9
2219,4313,-117,-5,9
2220,4312,-116,-5,8
2221,4311,-116,-5,8
2222,4310,-115,-4,8
2223,4309,-115,-4,8
2224,4308,-115,-4,8
2225,4307,-115,-4,8
2226,4306,-115,-4,9
2227,4305,-115,-4,10
2228,4304,-115,-4,10
2229,4303,-115,-4,10
2230,4302,-115,-4,10
2231,4301,-115,-4,10
2232,4300,-115,-4,10
2233,4299,-115,-4,10
2234,4298,-115,-4,10
2235,4297,-115,-4,10
2236,4296,-115,-4,10
2237,4295,-115,-4,10
2238,4294,-115,-4,10
2239,4293,-115,-4,10
2240,4292,-115,-4,10
2241,4291,-115,-4,10
2242,4290,-114,-4,11
2243,4289,-114,-4,10
2244,4288,-114,-4,10
2245,4287,-114,-4,11
2246,4286,-114,-4,11
2247,4285,-114,-4,11
2248,4284,-114,-4,11
2249,4283,-114,-4,11
2250,4282,-114,-4,11
2251,4281,-114,-4,11
2252,4280,-114,-4,11
2253,4279,-114,-4,11
2254,4278,-114,-4,11
2255,4277,-114,-4,11
2256,4276,-114,-4,11
2257,4275,-114,-4,11
2258,4274,-114,-4,10
2259,4273,-114,-4,11
2260,4272,-114,-4,11
2261,4271,-114,-4,11
2262,4270,-114,-4,10
2263,4269,-115,-4,11
2264,4268,-115,-4,11
2265,4267,-115,-4,10
2266,4266,-115,-4,10
2267,4265,-114,-4,10
2268,4264,-114,-4,10
2269,4263,-114,-4,10
2270,4262,-114,-4,10
2271,4261,-114,-4,10
2272,4260,-114,-4,10
2273,4259,-114,-4,10
2274,4258,-114,-4,10
2275,4257,-114,-4,10
2276,4256,-114,-4,10
2277,4255,-114,-4,10
2278,4254,-114,-4,10
2279,4253,-114,-4,10
2280,4252,-114,-4,10
2281,4251,-114,-4,10
2282,4250,-114,-4,10
2283,4249,-114,-4,10
2284,4248,-114,-4,10
2285,4247,-113,-4,11
2286,4246,-113,-4,10
2287,4245,-113,-4,10
2288,4244,-113,-4,10
2289,4243,-112,-3,10
2290,4242,-112,-3,10
2291,4241,-112,-3,10
2292,4240,-112,-3,10
2293,4239,-111,-3,10
2294,4238,-111,-3,10
2295,4237,-111,-3,11
2296,4236,-111,-3,11
2297,4235,-111,-3,11
2298,4234,-111,-3,11
2299,4233,-111,-3,11
2300,4232,-111,-3,11
2301,4231,-111,-3,11
2302,4230,-112,-3,11
2303,4229,-112,-3,11
2304,4228,-112,-3,11
2305,4227,-112,-3,11
2306,4226,-112,-3,11
2307,4225,-112,-3,11
2308,4224,-112,-3,11
2309,4223,-112,-3,11
2310,4222,-112,-3,11
2311,4221,-113,-4,11
2312,4220,-113,-4,11
2313,4219,-113,-4,11
2314,4218,-113,-4,11
2315,4217,-115,-4,11
2316,4216,-115,-4,11
2317,4215,-115,-4,11
2318,4214,-115,-4,11
2319,4213,-115,-4,11
2320,4212,-115,-4,11
2321,4211,-115,-4,10
2322,4210,-115,-4,11
2323,4209,-115,-4,10
2324,4208,-114,-4,10
2325,4207,-114,-4,10
2326,4206,-114,-4,10
2327,4205,-114,-4,10
2328,4204,-114,-4,10
2329,4203,-114,-4,11
2330,4202,-114,-4,11
2331,4201,-114,-4,11
2332,4200,-114,-4,11
2333,4199,-114,-4,11
2334,4198,-114,-4,11
2335,4197,-114,-4,11
2336,4196,-114,-4,11
2337,4195,-114,-4,11
2338,4194,-114,-4,12
2339,4193,-114,-4,11
2340,4192,-114,-4,11
2341,4191,-114,-4,11
2342,4190,-114,-4,11
2343,4189,-114,-4,11
2344,4188,-114,-4,11
2345,4187,-114,-4,11
2346,4186,-114,-5,11
2347,4185,-114,-5,11
2348,4184,-114,-5,11
2349,4183,-114,-5,11
2350,4182,-114,-5,11
2351,4181,-114,-5,11
2352,4180,-114,-5,11
2353,4179,-114,-5,11
2354,4178,-114,-6,11
2355,4177,-114,-6,11
2356,4176,-114,-6,10
2357,4175,-114,-6,10
2358,4174,-114,-6,10
2359,4173,-115,-6,10
2360,4172,-115,-6,10
2361,4171,-115,-6,10
2362,4170,-115,-6,10
2363,4169,-115,-5,10
2364,4168,-115,-5,10
2365,4167,-115,-5,10
2366,4166,-115,-5,10
2367,4165,-115,-5,10
2368,4164,-115,-5,10
2369,4163,-115,-5,10
2370,4162,-115,-5,10
2371,4161,-115,-5,10
2372,4160,-115,-5,10
2373,4159,-115,-5,10
2374,4158,-115,-5,10
2375,4157,-115,-5,10
2376,4156,-116,-6,10
2377,4155,-116,-6,10
2378,4154,-116,-6,10
2379,4153,-116,-6,10
2380,4152,-116,-6,10
2381,4151,-118,-7,10
2382,4150,-118,-7,10
2383,4149,-118,-7,10
2384,4148,-118,-7,10
2385,4147,-119,-8,9
2386,4146,-119,-8,9
2387,4145,-119,-8,9
2388,4144,-118,-8,9
2389,4143,-118,-8,0
2390,4142,-118,-8,8
2391,4141,-118,-8,8
2392,4140,-118,-8,8
2393,4139,-118,-8,8
2394,4138,-117,-8,8
2395,4137,-117,-8,8
2396,4136,-117,-8,8
2397,4135,-117,-8,8
2398,4134,-119,-8,8
2399,4133,-119,-8,9
2400,4132,-119,-8,9
2401,4131,-119,-8,9
2402,4130,-120,-8,9
2403,4129,-120,-8,8
2404,4128,-120,-8,8
2405,4127,-120,-8,8
2406,4126,-120,-8,8
2407,4125,-121,-8,7
2408,4124,-121,-8,7
2409,4123,-121,-8,7
2410,4122,-121,-8,8
2411,4121,-122,-9,8
2412,4120,-122,-9,8
2413,4119,-122,-9,8
2414,4118,-122,-9,7
2415,4117,-122,-9,7
2416,4116,-123,-10,7
2417,4115,-123,-10,6
2418,4114,-123,-10,5
2419,4113,-123,-10,5
2420,4112,-121,-9,5
2421,4111,-121,-9,6
2422,4110,-121,-9,6
2423,4109,-121,-9,7
2424,4108,-122,-10,7
2425,4107,-122,-10,7
2426,4106,-122,-10,7
2427,4105,-122,-10,7
2428,4104,-122,-10,7
2429,4103,-123,-10,7
2430,4102,-123,-10,7
2431,4101,-123,-10,6
2432,4100,-123,-10,6
2433,4099,-123,-9,6
2434,4098,-123,-9,6
2435,4097,-123,-9,6
2436,4096,-123,-9,6
2437,4095,-123,-9,6
2438,4094,-122,-9,6
2439,4093,-122,-9,6
2440,4092,-122,-9,6
2441,4091,-122,-9,6
2442,4090,-122,-9,6
2443,4089,-122,-9,6
2444,4088,-122,-9,6
2445,4087,-122,-9,6
2446,4086,-122,-9,6
2447,4085,-122,-9,6
2448,4084,-122,-9,6
2449,4083,-122,-9,6
2450,4082,-121,-9,7
2451,4081,-121,-9,7
2452,4080,-121,-9,7
2453,4079,-121,-9,7
2454,4078,-121,-9,7
2455,4077,-121,-9,7
2456,4076,-121,-9,7
2457,4075,-121,-9,7
2458,4074,-121,-9,7
2459,4073,-121,-9,6
2460,4072,-121,-9,7
2461,4071,-121,-9,7
2462,4070,-121,-9,6
2463,4069,-122,-10,6
2464,4068,-122,-10,6
2465,4067,-122,-10,6
2466,4066,-122,-10,6
2467,4065,-122,-10,6
2468,4064,-122,-10,6
2469,4063,-122,-10,6
2470,4062,-122,-10,6
2471,4061,-122,-10,6
2472,4060,-122,-10,6
2473,4059,-122,-10,6
2474,4058,-122,-10,6
2475,4057,-122,-10,6
2476,4056,-122,-10,6
2477,4055,-122,-10,6
2478,4054,-122,-10,6
2479,4053,-122,-10,6
2480,4052,-122,-10,6
2481,4051,-122,-10,6
2482,4050,-122,-10,6
2483,4049,-122,-10,6
2484,4048,-122,-10,6
2485,4047,-122,-10,6
2486,4046,-122,-10,6
2487,4045,-122,-10,6
2488,4044,-122,-10,6
2489,4043,-122,-10,6
2490,4042,-122,-10,6
2491,4041,-122,-10,6
2492,4040,-122,-10,6
2493,4039,-122,-10,6
2494,4038,-123,-10,6
2495,4037,-123,-10,6
2496,4036,-123,-10,6
2497,4035,-123,-10,6
2498,4034,-123,-10,6
2499,4033,-123,-10,6
2500,4032,-123,-10,6
2501,4031,-123,-10,6
2502,4030,-123,-10,6
2503,4029,-123,-10,6
2504,4028,-123,-10,6
2505,4027,-123,-10,6
2506,4026,-123,-10,6
2507,4025,-122,-10,6
2508,4024,-122,-10,6
2509,4023,-122,-10,6
2510,4022,-122,-10,6
2511,4021,-122,-9,6
2512,4020,-122,-9,6
2513,4019,-122,-9,6
2514,4018,-122,-9,6
2515,4017,-122,-9,6
2516,4016,-121,-9,6
2517,4015,-121,-9,7
2518,4014,-121,-9,7
2519,4013,-121,-9,7
2520,4012,-121,-8,7
2521,4011,-121,-8,7
2522,4010,-121,-8,7
2523,4009,-121,-8,7
2524,4008,-121,-8,7
2525,4007,-120,-8,7
2526,4006,-120,-8,7
2527,4005,-120,-8,7
2528,4004,-120,-8,8
2529,4003,-120,-8,7
2530,4002,-120,-8,8
2531,4001,-120,-8,8
2532,4000,-120,-8,8
2533,3999,-119,-8,8
2534,3998,-119,-8,8
2535,3997,-119,-8,8
2536,3996,-119,-8,8
2537,3995,-119,-8,8
2538,3994,-119,-8,8
2539,3993,-119,-8,8
2540,3992,-119,-8,8
2541,3991,-119,-8,8
2542,3990,-118,-7,8
2543,3989,-118,-7,8
2544,3988,-118,-7,8
2545,3987,-118,-7,8
2546,3986,-118,-7,8
2547,3985,-118,-7,8
2548,3984,-118,-7,8
2549,3983,-118,-7,8
2550,3982,-118,-7,8
2551,3981,-118,-7,8
2552,3980,-118,-7,8
2553,3979,-118,-7,8
2554,3978,-118,-7,8
2555,3977,-119,-8,8
2556,3976,-119,-8,8
2557,3975,-119,-8,8
2558,3974,-119,-8,8
2559,3973,-119,-7,8
2560,3972,-119,-7,8
2561,3971,-119,-7,8
2562,3970,-119,-7,8
2563,3969,-119,-7,8
2564,3968,-119,-7,8
2565,3967,-119,-7,8
2566,3966,-119,-7,8
2567,3965,-119,-7,8
2568,3964,-119,-7,8
2569,3963,-119,-7,8
2570,3962,-118,-7,0
2571,3961,-118,-7,8
2572,3960,-118,-7,8
2573,3959,-118,-7,8
2574,3958,-118,-7,8
2575,3957,-118,-7,8
2576,3956,-118,-7,8
2577,3955,-118,-7,8
2578,3954,-118,-7,8
2579,3953,-118,-7,8
2580,3952,-118,-7,8
2581,3951,-118,-8,8
2582,3950,-118,-8,8
2583,3949,-118,-8,8
2584,3948,-118,-8,9
2585,3947,-118,-8,8
2586,3946,-117,-7,8
2587,3945,-117,-7,8
2588,3944,-117,-7,8
2589,3943,-117,-7,8
2590,3942,-117,-7,9
2591,3941,-117,-7,9
2592,3940,-117,-7,9
2593,3939,-117,-7,9
2594,3938,-118,-8,9
2595,3937,-118,-8,9
2596,3936,-118,-8,9
2597,3935,-118,-8,9
2598,3934,-118,-8,9
2599,3933,-118,-8,8
2600,3932,-118,-8,8
2601,3931,-118,-8,8
2602,3930,-118,-8,8
2603,3929,-118,-8,8
2604,3928,-118,-8,8
2605,3927,-118,-8,8
2606,3926,-118,-8,8
2607,3925,-118,-8,8
2608,3924,-118,-8,8
2609,3923,-118,-8,8
2610,3922,-118,-8,8
2611,3921,-118,-8,8
2612,3920,-119,-8,8
2613,3919,-119,-8,8
2614,3918,-119,-8,8
2615,3917,-119,-8,8
2616,3916,-119,-9,7
2617,3915,-119,-9,8
2618,3914,-119,-9,7
2619,3913,-119,-9,7
2620,3912,-121,-9,7
2621,3911,-121,-9,7
2622,3910,-121,-9,8
2623,3909,-121,-9,7
2624,3908,-121,-9,7
2625,3907,-121,-9,7
2626,3906,-121,-9,6
2627,3905,-121,-9,6
2628,3904,-121,-9,7
2629,3903,-121,-9,7
2630,3902,-121,-9,7
2631,3901,-121,-9,7
2632,3900,-121,-9,6
2633,3899,-121,-9,6
2634,3898,-120,-9,6
2635,3897,-120,-9,6
2636,3896,-120,-9,7
2637,3895,-120,-9,7
2638,3894,-122,-10,7
2639,3893,-122,-10,7
2640,3892,-122,-10,7
2641,3891,-122,-10,7
2642,3890,-122,-10,6
2643,3889,-122,-10,6
2644,3888,-122,-10,6
2645,3887,-122,-10,6
2646,3886,-122,-10,5
2647,3885,-120,-9,6
2648,3884,-120,-9,6
2649,3883,-120,-9,7
2650,3882,-120,-9,7
2651,3881,-119,-8,7
2652,3880,-119,-8,7
2653,3879,-119,-8,7
2654,3878,-119,-8,7
2655,3877,-119,-8,7
2656,3876,-120,-8,8
2657,3875,-120,-8,8
2658,3874,-120,-8,8
2659,3873,-120,-8,7
2660,3872,-120,-8,7
2661,3871,-120,-8,8
2662,3870,-120,-8,8
2663,3869,-120,-8,8
2664,3868,-120,-8,8
2665,3867,-120,-8,8
2666,3866,-120,-8,8
2667,3865,-120,-8,8
2668,3864,-120,-9,8
2669,3863,-120,-9,8
2670,3862,-120,-9,8
2671,3861,-120,-9,8
2672,3860,-120,-9,8
2673,3859,-121,-9,8
2674,3858,-121,-9,8
2675,3857,-121,-9,7
2676,3856,-121,-9,7
2677,3855,-121,-9,7
2678,3854,-123,-10,6
2679,3853,-123,-10,7
2680,3852,-123,-10,7
2681,3851,-124,-10,6
2682,3850,-124,-10,6
2683,3849,-124,-10,6
2684,3848,-124,-10,6
2685,3847,-124,-10,6
2686,3846,-122,-10,5
2687,3845,-122,-10,5
2688,3844,-122,-10,5
2689,3843,-122,-10,5
2690,3842,-121,-9,5
2691,3841,-121,-9,6
2692,3840,-121,-9,7
2693,3839,-121,-9,7
2694,3838,-121,-9,7
2695,3837,-123,-10,7
2696,3836,-123,-10,7
2697,3835,-123,-10,7
2698,3834,-123,-10,7
2699,3833,-122,-9,6
2700,3832,-122,-9,6
2701,3831,-122,-9,6
2702,3830,-122,-9,6
2703,3829,-120,-7,6
2704,3828,-120,-7,6
2705,3827,-120,-7,6
2706,3826,-120,-7,6
2707,3825,-119,-8,6
2708,3824,-119,-8,7
2709,3823,-119,-8,8
2710,3822,-119,-8,8
2711,3821,-119,-8,8
2712,3820,-118,-7,8
2713,3819,-118,-7,8
2714,3818,-118,-7,8
2715,3817,-118,-7,8
2716,3816,-118,-7,8
2717,3815,-118,-6,8
2718,3814,-118,-6,9
2719,3813,-118,-6,9
2720,3812,-118,-6,9
2721,3811,-118,-7,9
2722,3810,-118,-7,9
2723,3809,-118,-7,9
2724,3808,-118,-7,9
2725,3807,-119,-7,9
2726,3806,-119,-7,9
2727,3805,-119,-7,9
2728,3804,-119,-7,8
2729,3803,-118,-6,8
2730,3802,-118,-6,8
2731,3801,-118,-6,8
2732,3800,-118,-6,0
2733,3799,-118,-6,8
2734,3798,-118,-6,8
2735,3797,-118,-6,8
2736,3796,-118,-6,8
2737,3795,-118,-6,8
2738,3794,-119,-7,8
2739,3793,-119,-7,8
2740,3792,-119,-7,8
2741,3791,-120,-7,8
2742,3790,-120,-7,8
2743,3789,-120,-7,8
2744,3788,-120,-7,8
2745,3787,-120,-7,8
2746,3786,-120,-7,8
2747,3785,-120,-7,8
2748,3784,-120,-7,8
2749,3783,-120,-7,8
2750,3782,-120,-7,8
2751,3781,-119,-8,8
2752,3780,-119,-8,8
2753,3779,-119,-8,8
2754,3778,-119,-8,8
2755,3777,-119,-8,8
2756,3776,-118,-8,8
2757,3775,-118,-8,8
2758,3774,-118,-8,8
2759,3773,-118,-8,8
2760,3772,-117,-8,8
2761,3771,-117,-8,8
2762,3770,-117,-8,8
2763,3769,-117,-8,8
2764,3768,-117,-8,9
2765,3767,-117,-8,9
2766,3766,-117,-8,9
2767,3765,-117,-8,9
2768,3764,-117,-8,9
2769,3763,-117,-7,9
2770,3762,-117,-7,9
2771,3761,-117,-7,8
2772,3760,-117,-7,9
2773,3759,-117,-7,9
2774,3758,-117,-7,9
2775,3757,-117,-7,9
2776,3756,-117,-7,9
2777,3755,-118,-7,0
2778,3754,-118,-7,9
2779,3753,-118,-7,9
2780,3752,-118,-7,9
2781,3751,-118,-7,9
2782,3750,-118,-7,9
2783,3749,-118,-7,9
2784,3748,-118,-7,8
2785,3747,-118,-7,8
2786,3746,-118,-7,8
2787,3745,-118,-7,8
2788,3744,-118,-7,9
2789,3743,-118,-7,8
2790,3742,-117,-6,8
2791,3741,-117,-6,9
2792,3740,-117,-6,9
2793,3739,-117,-6,9
2794,3738,-117,-6,9
2795,3737,-116,-6,9
2796,3736,-116,-6,9
2797,3735,-116,-6,9
2798,3734,-116,-6,9
2799,3733,-115,-6,9
2800,3732,-115,-6,9
2801,3731,-115,-6,9
2802,3730,-115,-6,9
2803,3729,-115,-6,10
2804,3728,-115,-6,10
2805,3727,-115,-6,10
2806,3726,-115,-6,10
2807,3725,-115,-6,10
2808,3724,-114,-5,10
2809,3723,-114,-5,10
2810,3722,-114,-5,10
2811,3721,-114,-5,10
2812,3720,-114,-5,10
2813,3719,-114,-5,10
2814,3718,-114,-5,10
2815,3717,-114,-5,10
2816,3716,-114,-5,10
2817,3715,-113,-5,11
2818,3714,-113,-5,11
2819,3713,-113,-5,10
2820,3712,-113,-5,11
2821,3711,-114,-5,11
2822,3710,-114,-5,10
2823,3709,-114,-5,10
2824,3708,-114,-5,11
2825,3707,-114,-5,11
2826,3706,-114,-5,11
2827,3705,-114,-5,11
2828,3704,-114,-5,10
2829,3703,-114,-5,10
2830,3702,-115,-5,10
2831,3701,-115,-5,10
2832,3700,-115,-5,10
2833,3699,-115,-5,10
2834,3698,-116,-6,10
2835,3697,-116,-6,10
2836,3696,-116,-6,10
2837,3695,-116,-6,10
2838,3694,-116,-6,10
2839,3693,-116,-6,10
2840,3692,-116,-6,10
2841,3691,-116,-6,10
2842,3690,-116,-6,10
2843,3689,-117,-6,10
2844,3688,-117,-6,10
2845,3687,-117,-6,9
2846,3686,-117,-6,9
2847,3685,-117,-6,9
2848,3684,-117,-6,9
2849,3683,-117,-6,9
2850,3682,-117,-6,9
2851,3681,-117,-6,9
2852,3680,-117,-6,9
2853,3679,-117,-6,9
2854,3678,-117,-6,9
2855,3677,-117,-6,9
2856,3676,-116,-6,9
2857,3675,-116,-6,9
2858,3674,-116,-6,9
2859,3673,-116,-6,9
2860,3672,-115,-6,9
2861,3671,-115,-6,9
2862,3670,-115,-6,9
2863,3669,-115,-6,9
2864,3668,-115,-6,9
2865,3667,-114,-5,9
2866,3666,-114,-5,10
2867,3665,-114,-5,10
2868,3664,-114,-5,10
2869,3663,-115,-6,10
2870,3662,-115,-6,11
2871,3661,-115,-6,10
2872,3660,-115,-6,11
2873,3659,-115,-6,10
2874,3658,-116,-6,10
2875,3657,-116,-6,10
2876,3656,-116,-6,10
2877,3655,-116,-8,10
2878,3654,-116,-8,10
2879,3653,-116,-8,10
2880,3652,-116,-8,10
2881,3651,-116,-8,10
2882,3650,-118,-8,9
2883,3649,-118,-8,9
2884,3648,-118,-8,9
2885,3647,-118,-8,9
2886,3646,-118,-8,8
2887,3645,-118,-8,8
2888,3644,-118,-8,8
2889,3643,-118,-8,8
2890,3642,-118,-8,8
2891,3641,-118,-8,8
2892,3640,-118,-8,8
2893,3639,-118,-8,8
2894,3638,-118,-8,8
2895,3637,-118,-8,8
2896,3636,-118,-8,8
2897,3635,-118,-8,8
2898,3634,-118,-8,8
2899,3633,-118,-8,8
2900,3632,-118,-8,8
2901,3631,-118,-8,8
2902,3630,-118,-8,8
2903,3629,-118,-8,8
2904,3628,-119,-8,8
2905,3627,-119,-8,8
2906,3626,-119,-8,8
2907,3625,-119,-8,8
2908,3624,-119,-8,8
2909,3623,-119,-8,8
2910,3622,-119,-8,8
2911,3621,-119,-8,8
2912,3620,-119,-8,8
2913,3619,-119,-8,8
2914,3618,-119,-8,8
2915,3617,-119,-8,8
2916,3616,-119,-8,8
2917,3615,-119,-8,8
2918,3614,-119,-8,8
2919,3613,-119,-8,8
2920,3612,-119,-8,8
2921,3611,-119,-7,8
2922,3610,-119,-7,8
2923,3609,-119,-7,8
2924,3608,-119,-7,8
2925,3607,-119,-7,8
2926,3606,-119,-7,8
2927,3605,-119,-7,8
2928,3604,-119,-7,8
2929,3603,-119,-7,8
2930,3602,-119,-7,8
2931,3601,-119,-7,8
2932,3600,-119,-7,8
2933,3599,-119,-7,8
2934,3598,-119,-7,8
2935,3597,-120,-7,8
2936,3596,-120,-7,8
2937,3595,-120,-7,8
2938,3594,-120,-7,8
2939,3593,-120,-8,8
2940,3592,-120,-8,8
2941,3591,-120,-8,8
2942,3590,-120,-8,8
2943,3589,-119,-7,8
2944,3588,-119,-7,8
2945,3587,-119,-7,8
2946,3586,-119,-7,8
2947,3585,-116,-7,8
2948,3584,-116,-7,8
2949,3583,-116,-7,8
2950,3582,-116,-7,8
2951,3581,-116,-7,8
2952,3580,-113,-6,8
2953,3579,-113,-6,9
2954,3578,-113,-6,9
2955,3577,-113,-6,10
2956,3576,-113,-6,10
2957,3575,-113,-6,10
2958,3574,-113,-6,10
2959,3573,-113,-6,10
2960,3572,-113,-6,10
2961,3571,-112,-6,11
2962,3570,-112,-6,11
2963,3569,-112,-6,11
2964,3568,-112,-6,11
2965,3567,-111,-6,11
2966,3566,-111,-6,11
2967,3565,-111,-6,11
2968,3564,-111,-6,11
2969,3563,-111,-6,11
2970,3562,-111,-6,11
2971,3561,-111,-6,11
2972,3560,-111,-6,12
2973,3559,-111,-6,12
2974,3558,-111,-6,12
2975,3557,-111,-6,12
2976,3556,-111,-6,12
2977,3555,-111,-6,12
2978,3554,-112,-6,12
2979,3553,-112,-6,12
2980,3552,-112,-6,11
2981,3551,-112,-6,11
2982,3550,-112,-6,11
2983,3549,-113,-7,11
2984,3548,-113,-7,11
2985,3547,-113,-7,11
2986,3546,-113,-6,11
2987,3545,-113,-6,10
2988,3544,-113,-6,10
2989,3543,-113,-6,10
2990,3542,-113,-6,11
2991,3541,-113,-5,11
2992,3540,-113,-5,11
2993,3539,-113,-5,11
2994,3538,-113,-5,11
2995,3537,-113,-4,11
2996,3536,-113,-4,11
2997,3535,-113,-4,11
2998,3534,-113,-4,11
2999,3533,-113,-4,11
3000,3532,-113,-4,11
3001,3531,-113,-4,11
3002,3530,-113,-4,11
3003,3529,-113,-4,11
3004,3528,-113,-4,11
3005,3527,-114,-4,12
3006,3526,-114,-4,11
3007,3525,-114,-4,11
3008,3524,-114,-4,11
3009,3523,-114,-4,11
3010,3522,-114,-4,11
3011,3521,-114,-4,11
3012,3520,-114,-4,11
3013,3519,-114,-4,11
3014,3518,-114,-4,11
3015,3517,-114,-4,11
3016,3516,-114,-4,11
3017,3515,-114,-5,11
3018,3514,-114,-5,11
3019,3513,-114,-5,10
3020,3512,-114,-5,10
3021,3511,-114,-5,11
3022,3510,-112,-5,11
3023,3509,-112,-5,11
3024,3508,-112,-5,11
3025,3507,-112,-5,11
3026,3506,-111,-5,11
3027,3505,-111,-5,11
3028,3504,-111,-5,11
3029,3503,-111,-5,11
3030,3502,-111,-5,11
3031,3501,-111,-5,11
3032,3500,-111,-5,11
3033,3499,-111,-5,12
3034,3498,-110,-5,12
3035,3497,-110,-5,12
3036,3496,-110,-5,12
3037,3495,-110,-5,12
3038,3494,-110,-5,12
3039,3493,-110,-4,12
3040,3492,-110,-4,12
3041,3491,-110,-4,12
3042,3490,-110,-4,12
3043,3489,-110,-4,12
3044,3488,-110,-4,12
3045,3487,-110,-4,12
3046,3486,-110,-4,12
3047,3485,-110,-4,12
3048,3484,-110,-4,12
3049,3483,-110,-4,12
3050,3482,-110,-4,12
3051,3481,-110,-4,12
3052,3480,-110,-4,12
3053,3479,-110,-4,12
3054,3478,-110,-4,12
3055,3477,-110,-4,12
3056,3476,-111,-4,12
3057,3475,-111,-4,12
