,rsrp,rsrq,wbcqi,date_index
3854,-103,-2,14,2678
3855,-105,-3,15,2677
3856,-105,-3,15,2676
3857,-105,-3,13,2675
3858,-104,-3,13,2674
3859,-104,-3,15,2673
3860,-104,-3,15,2672
3861,-104,-3,15,2671
3862,-104,-3,15,2670
3863,-100,-2,12,2669
3864,-100,-2,12,2668
3865,-100,-2,13,2667
3866,-100,-2,15,2666
3867,-100,-2,15,2665
3868,-100,-2,15,2664
3869,-100,-2,15,2663
3870,-100,-2,15,2662
3871,-100,-2,15,2661
3872,-100,-2,15,2660
3873,-100,-2,15,2659
3874,-100,-2,15,2658
3875,-100,-2,15,2657
3876,-100,-2,15,2656
3877,-99,-2,15,2655
3878,-99,-2,15,2654
3879,-99,-2,15,2653
3880,-99,-2,15,2652
3881,-99,-2,15,2651
3882,-99,-2,15,2650
3883,-99,-2,15,2649
3884,-99,-2,15,2648
3885,-99,-2,15,2647
3886,-99,-2,15,2646
3887,-99,-2,15,2645
3888,-99,-2,15,2644
3889,-99,-2,15,2643
3890,-99,-2,15,2642
3891,-99,-2,15,2641
3892,-99,-2,15,2640
3893,-99,-2,15,2639
3894,-101,-2,15,2638
3895,-101,-2,15,2637
3896,-101,-2,15,2636
3897,-101,-2,15,2635
3898,-101,-2,15,2634
3899,-101,-2,15,2633
3900,-101,-2,15,2632
3901,-101,-2,15,2631
3902,-101,-2,15,2630
3903,-101,-2,15,2629
3904,-101,-2,15,2628
3905,-101,-2,15,2627
3906,-101,-2,15,2626
3907,-101,-2,15,2625
3908,-101,-2,15,2624
3909,-101,-2,15,2623
3910,-101,-2,15,2622
3911,-103,-3,15,2621
3912,-103,-3,15,2620
3913,-103,-3,15,2619
3914,-103,-3,15,2618
3915,-103,-3,15,2617
3916,-102,-2,15,2616
3917,-102,-2,15,2615
3918,-102,-2,15,2614
3919,-102,-2,15,2613
3920,-104,-3,15,2612
3921,-104,-3,15,2611
3922,-104,-3,15,2610
3923,-104,-3,15,2609
3924,-102,-3,13,2608
3925,-102,-3,13,2607
3926,-102,-3,13,2606
3927,-102,-3,13,2605
3928,-99,-2,12,2604
3929,-99,-2,13,2603
3930,-99,-2,15,2602
3931,-99,-2,15,2601
3932,-99,-2,15,2600
3933,-99,-2,15,2599
3934,-99,-2,15,2598
3935,-99,-2,15,2597
3936,-99,-2,15,2596
3937,-102,-2,15,2595
3938,-102,-2,15,2594
3939,-102,-2,15,2593
3940,-102,-2,15,2592
3941,-102,-2,15,2591
3942,-104,-3,15,2590
3943,-104,-3,15,2589
3944,-104,-3,15,2588
3945,-104,-3,15,2587
3946,-102,-2,15,2586
3947,-102,-2,13,2585
3948,-102,-2,13,2584
3949,-102,-2,13,2583
3950,-103,-2,13,2582
3951,-103,-2,15,2581
3952,-103,-2,15,2580
3953,-103,-2,15,2579
3954,-103,-2,15,2578
3955,-103,-2,15,2577
3956,-103,-2,15,2576
3957,-103,-2,15,2575
3958,-103,-2,15,2574
3959,-108,-3,15,2573
3960,-108,-3,15,2572
3961,-108,-3,15,2571
3962,-108,-3,15,2570
3963,-108,-3,13,2569
3964,-106,-3,12,2568
3965,-106,-3,12,2567
3966,-106,-3,13,2566
3967,-101,-2,13,2565
3968,-101,-2,13,2564
3969,-101,-2,13,2563
3970,-101,-2,15,2562
3971,-101,-2,15,2561
3972,-101,-2,15,2560
3973,-101,-2,15,2559
3974,-101,-2,15,2558
3975,-101,-2,15,2557
3976,-100,-2,15,2556
3977,-100,-2,15,2555
3978,-100,-2,15,2554
3979,-100,-2,15,2553
3980,-100,-2,15,2552
3981,-99,-3,15,2551
3982,-99,-3,15,2550
3983,-99,-3,15,2549
3984,-99,-3,15,2548
3985,-99,-3,15,2547
3986,-98,-4,15,2546
3987,-98,-4,15,2545
3988,-98,-4,15,2544
3989,-98,-2,15,2543
3990,-98,-2,15,2542
3991,-98,-2,15,2541
3992,-98,-2,15,2540
3993,-98,-2,15,2539
3994,-97,-2,15,2538
3995,-97,-2,15,2537
3996,-97,-2,15,2536
3997,-97,-2,15,2535
3998,-96,-2,15,2534
3999,-96,-2,15,2533
4000,-96,-2,15,2532
4001,-96,-2,15,2531
4002,-96,-2,15,2530
4003,-96,-2,15,2529
4004,-96,-2,15,2528
4005,-96,-2,15,2527
4006,-96,-2,15,2526
4007,-96,-2,15,2525
4008,-96,-2,15,2524
4009,-96,-2,15,2523
4010,-96,-2,15,2522
4011,-96,-2,15,2521
4012,-96,-2,15,2520
4013,-96,-2,15,2519
4014,-96,-2,15,2518
4015,-96,-2,15,2517
4016,-96,-2,15,2516
4017,-96,-2,15,2515
4018,-96,-2,15,2514
4019,-96,-2,15,2513
4020,-96,-2,15,2512
4021,-96,-2,15,2511
4022,-96,-2,15,2510
4023,-96,-2,15,2509
4024,-96,-2,15,2508
4025,-96,-2,15,2507
4026,-96,-2,15,2506
4027,-96,-2,15,2505
4028,-96,-2,15,2504
4029,-96,-2,15,2503
4030,-96,-2,15,2502
4031,-96,-2,15,2501
4032,-96,-2,15,2500
4033,-96,-2,15,2499
4034,-96,-2,15,2498
4035,-96,-2,15,2497
4036,-96,-2,15,2496
4037,-98,-2,15,2495
4038,-98,-2,15,2494
4039,-98,-2,15,2493
4040,-98,-2,15,2492
4041,-98,-2,15,2491
4042,-97,-2,15,2490
4043,-97,-2,15,2489
4044,-97,-2,15,2488
4045,-97,-2,15,2487
4046,-97,-2,15,2486
4047,-97,-2,15,2485
4048,-97,-2,15,2484
4049,-97,-2,15,2483
4050,-97,-2,15,2482
4051,-100,-2,15,2481
4052,-100,-2,15,2480
4053,-100,-2,15,2479
4054,-100,-2,15,2478
4055,-98,-2,15,2477
4056,-98,-2,15,2476
4057,-98,-2,15,2475
4058,-98,-2,15,2474
4059,-99,-2,15,2473
4060,-99,-2,15,2472
4061,-99,-2,15,2471
4062,-99,-2,15,2470
4063,-99,-2,15,2469
4064,-98,-2,15,2468
4065,-98,-2,15,2467
4066,-98,-2,15,2466
4067,-98,-2,15,2465
4068,-102,-2,15,2464
4069,-102,-2,15,2463
4070,-102,-2,15,2462
4071,-102,-2,15,2461
4072,-102,-2,15,2460
4073,-103,-2,15,2459
4074,-103,-2,15,2458
4075,-103,-2,15,2457
4076,-102,-2,13,2456
4077,-102,-2,12,2455
4078,-102,-2,15,2454
4079,-102,-2,15,2453
4080,-102,-2,15,2452
4081,-99,-2,15,2451
4082,-99,-2,15,2450
4083,-99,-2,15,2449
4084,-99,-2,15,2448
4085,-99,-2,15,2447
4086,-99,-2,15,2446
4087,-99,-2,15,2445
4088,-99,-2,15,2444
4089,-99,-2,15,2443
4090,-100,-2,15,2442
4091,-100,-2,15,2441
4092,-100,-2,15,2440
4093,-100,-2,15,2439
4094,-100,-2,15,2438
4095,-102,-2,15,2437
4096,-102,-2,15,2436
4097,-102,-2,15,2435
4098,-101,-2,15,2434
4099,-101,-2,15,2433
4100,-101,-2,15,2432
4101,-101,-2,13,2431
4102,-101,-2,13,2430
4103,-100,-2,15,2429
4104,-100,-2,15,2428
4105,-100,-2,15,2427
4106,-100,-2,15,2426
4107,-96,-2,15,2425
4108,-96,-2,15,2424
4109,-96,-2,15,2423
4110,-96,-2,15,2422
4111,-96,-2,15,2421
4112,-97,-2,15,2420
4113,-97,-2,15,2419
4114,-97,-2,15,2418
4115,-97,-2,15,2417
4116,-99,-2,15,2416
4117,-99,-2,15,2415
4118,-99,-2,15,2414
4119,-99,-2,15,2413
4120,-96,-2,15,2412
4121,-96,-2,15,2411
4122,-96,-2,15,2410
4123,-96,-2,15,2409
4124,-98,-2,15,2408
4125,-98,-2,15,2407
4126,-98,-2,15,2406
4127,-98,-2,15,2405
4128,-98,-2,15,2404
4129,-98,-3,15,2403
4130,-98,-3,15,2402
4131,-98,-3,15,2401
4132,-98,-3,15,2400
4133,-98,-3,15,2399
4134,-98,-2,15,2398
4135,-98,-2,15,2397
4136,-98,-2,15,2396
4137,-98,-2,15,2395
4138,-99,-3,15,2394
4139,-99,-3,15,2393
4140,-99,-3,15,2392
4141,-99,-3,15,2391
4142,-103,-3,15,2390
4143,-103,-3,15,2389
4144,-103,-3,15,2388
4145,-103,-3,15,2387
4146,-104,-2,15,2386
4147,-104,-2,15,2385
4148,-104,-2,15,2384
4149,-104,-2,15,2383
4150,-104,-2,15,2382
4151,-101,-2,15,2381
4152,-101,-2,13,2380
4153,-101,-2,13,2379
4154,-101,-2,13,2378
4155,-100,-2,15,2377
4156,-100,-2,15,2376
4157,-100,-2,15,2375
4158,-100,-2,15,2374
4159,-100,-2,15,2373
4160,-98,-2,15,2372
4161,-98,-2,15,2371
4162,-98,-2,15,2370
4163,-98,-2,14,2369
4164,-94,-2,15,2368
4165,-94,-2,15,2367
4166,-94,-2,15,2366
4167,-94,-2,15,2365
4168,-93,-2,15,2364
4169,-93,-2,15,2363
4170,-93,-2,14,2362
4171,-93,-2,15,2361
4172,-93,-2,15,2360
4173,-94,-2,15,2359
4174,-94,-2,15,2358
4175,-94,-2,15,2357
4176,-94,-2,15,2356
4177,-93,-2,15,2355
4178,-93,-2,15,2354
4179,-93,-2,15,2353
4180,-93,-2,15,2352
4181,-93,-2,15,2351
4182,-93,-2,15,2350
4183,-93,-2,15,2349
4184,-93,-2,15,2348
4185,-92,-2,15,2347
4186,-92,-2,15,2346
4187,-92,-2,15,2345
4188,-92,-2,15,2344
4189,-92,-2,15,2343
4190,-91,-2,15,2342
4191,-91,-2,15,2341
4192,-91,-2,15,2340
4193,-91,-2,15,2339
4194,-91,-2,15,2338
4195,-91,-2,15,2337
4196,-91,-2,15,2336
4197,-91,-2,15,2335
4198,-91,-2,15,2334
4199,-91,-2,15,2333
4200,-91,-2,15,2332
4201,-91,-2,15,2331
4202,-91,-2,15,2330
4203,-91,-2,15,2329
4204,-92,-2,15,2328
4205,-92,-2,15,2327
4206,-92,-2,15,2326
4207,-92,-2,15,2325
4208,-92,-2,15,2324
4209,-92,-2,15,2323
4210,-92,-2,15,2322
4211,-92,-2,15,2321
4212,-93,-2,15,2320
4213,-93,-2,15,2319
4214,-93,-2,15,2318
4215,-93,-2,15,2317
4216,-96,-2,15,2316
4217,-96,-2,15,2315
4218,-96,-2,15,2314
4219,-96,-2,15,2313
4220,-96,-2,15,2312
4221,-100,-3,15,2311
4222,-100,-3,15,2310
4223,-100,-3,15,2309
4224,-100,-3,15,2308
4225,-101,-4,15,2307
4226,-101,-4,15,2306
4227,-101,-4,15,2305
4228,-101,-4,15,2304
4229,-100,-2,15,2303
4230,-100,-2,15,2302
4231,-100,-2,15,2301
4232,-100,-2,15,2300
4233,-99,-3,15,2299
4234,-99,-3,15,2298
4235,-99,-3,15,2297
4236,-99,-3,15,2296
4237,-99,-3,15,2295
4238,-96,-2,15,2294
4239,-96,-2,15,2293
4240,-96,-2,15,2292
4241,-96,-2,15,2291
4242,-96,-2,15,2290
4243,-94,-2,15,2289
4244,-94,-2,15,2288
4245,-94,-2,15,2287
4246,-94,-2,15,2286
4247,-95,-2,15,2285
4248,-95,-2,15,2284
4249,-95,-2,15,2283
4250,-95,-2,15,2282
4251,-95,-2,15,2281
4252,-95,-2,15,2280
4253,-95,-2,15,2279
4254,-95,-2,15,2278
4255,-95,-2,15,2277
4256,-95,-2,15,2276
4257,-95,-2,15,2275
4258,-95,-2,15,2274
4259,-95,-2,15,2273
4260,-94,-2,15,2272
4261,-94,-2,15,2271
4262,-94,-2,15,2270
4263,-94,-2,15,2269
4264,-94,-2,15,2268
4265,-94,-2,15,2267
4266,-94,-2,15,2266
4267,-94,-2,15,2265
4268,-94,-2,15,2264
4269,-95,-2,15,2263
4270,-95,-2,15,2262
4271,-95,-2,15,2261
4272,-95,-2,15,2260
4273,-95,-2,15,2259
4274,-95,-2,15,2258
4275,-95,-2,15,2257
4276,-95,-2,15,2256
4277,-94,-2,15,2255
4278,-94,-2,15,2254
4279,-94,-2,15,2253
4280,-94,-2,15,2252
4281,-94,-2,15,2251
4282,-94,-2,15,2250
4283,-94,-2,15,2249
4284,-94,-2,15,2248
4285,-94,-2,15,2247
4286,-95,-2,15,2246
4287,-95,-2,15,2245
4288,-95,-2,15,2244
4289,-95,-2,15,2243
4290,-95,-2,15,2242
4291,-95,-2,15,2241
4292,-95,-2,15,2240
4293,-95,-2,15,2239
4294,-95,-2,15,2238
4295,-95,-2,15,2237
4296,-95,-2,15,2236
4297,-95,-2,15,2235
4298,-95,-2,15,2234
4299,-95,-2,15,2233
4300,-95,-2,15,2232
4301,-95,-2,15,2231
4302,-95,-2,15,2230
4303,-95,-2,15,2229
4304,-95,-2,15,2228
4305,-95,-2,15,2227
4306,-95,-2,15,2226
4307,-95,-2,15,2225
4308,-95,-2,15,2224
4309,-95,-2,15,2223
4310,-95,-2,15,2222
4311,-95,-2,15,2221
4312,-95,-2,15,2220
4313,-95,-2,15,2219
4314,-95,-2,15,2218
4315,-95,-2,15,2217
4316,-95,-2,15,2216
4317,-95,-2,15,2215
4318,-95,-2,15,2214
4319,-95,-2,15,2213
4320,-95,-2,15,2212
4321,-95,-2,15,2211
4322,-95,-2,15,2210
4323,-95,-2,15,2209
4324,-95,-2,15,2208
4325,-95,-2,15,2207
4326,-95,-2,15,2206
4327,-95,-2,15,2205
4328,-95,-2,15,2204
4329,-95,-2,15,2203
4330,-95,-2,15,2202
4331,-95,-2,15,2201
4332,-95,-2,15,2200
4333,-95,-2,15,2199
4334,-95,-2,15,2198
4335,-95,-2,15,2197
4336,-95,-2,15,2196
4337,-95,-2,15,2195
4338,-95,-2,15,2194
4339,-95,-2,15,2193
4340,-95,-2,15,2192
4341,-95,-2,15,2191
4342,-95,-2,15,2190
4343,-95,-2,15,2189
4344,-95,-2,15,2188
4345,-95,-2,15,2187
4346,-95,-2,15,2186
4347,-95,-2,15,2185
4348,-95,-2,15,2184
4349,-95,-2,15,2183
4350,-95,-2,15,2182
4351,-95,-2,15,2181
4352,-95,-2,15,2180
4353,-95,-2,15,2179
4354,-95,-2,15,2178
4355,-95,-2,15,2177
4356,-95,-2,15,2176
4357,-95,-2,15,2175
4358,-95,-2,15,2174
4359,-95,-2,15,2173
4360,-95,-2,15,2172
4361,-95,-2,15,2171
4362,-95,-2,15,2170
4363,-95,-2,15,2169
4364,-95,-2,15,2168
4365,-95,-2,15,2167
4366,-95,-2,15,2166
4367,-95,-2,15,2165
4368,-95,-2,15,2164
4369,-95,-2,15,2163
4370,-95,-2,15,2162
4371,-95,-2,15,2161
4372,-95,-2,15,2160
4373,-95,-2,15,2159
4374,-95,-2,15,2158
4375,-95,-2,15,2157
4376,-95,-2,15,2156
4377,-95,-2,15,2155
4378,-95,-2,15,2154
4379,-95,-2,15,2153
4380,-95,-2,15,2152
4381,-95,-2,15,2151
4382,-95,-2,15,2150
4383,-95,-2,15,2149
4384,-95,-2,15,2148
4385,-95,-2,15,2147
4386,-95,-2,15,2146
4387,-95,-2,15,2145
4388,-95,-2,15,2144
4389,-95,-2,15,2143
4390,-95,-2,15,2142
4391,-95,-2,15,2141
4392,-95,-2,15,2140
4393,-95,-2,15,2139
4394,-95,-2,15,2138
4395,-95,-2,15,2137
4396,-95,-2,15,2136
4397,-95,-2,15,2135
4398,-95,-2,15,2134
4399,-95,-2,15,2133
4400,-95,-2,15,2132
4401,-95,-2,15,2131
4402,-95,-2,15,2130
4403,-95,-2,15,2129
4404,-95,-2,15,2128
4405,-95,-2,15,2127
4406,-95,-2,15,2126
4407,-95,-2,15,2125
4408,-95,-2,15,2124
4409,-95,-2,15,2123
4410,-95,-2,15,2122
4411,-95,-2,15,2121
4412,-95,-2,15,2120
4413,-95,-2,15,2119
4414,-95,-2,15,2118
4415,-95,-2,15,2117
4416,-95,-2,15,2116
4417,-95,-2,15,2115
4418,-95,-2,15,2114
4419,-95,-2,15,2113
4420,-95,-2,15,2112
4421,-95,-2,15,2111
4422,-95,-2,15,2110
4423,-95,-2,15,2109
4424,-95,-2,15,2108
4425,-95,-2,15,2107
4426,-95,-2,15,2106
4427,-95,-2,15,2105
4428,-95,-2,15,2104
4429,-95,-2,15,2103
4430,-95,-2,15,2102
4431,-95,-2,15,2101
4432,-95,-2,15,2100
4433,-95,-2,15,2099
4434,-95,-2,15,2098
4435,-95,-2,15,2097
4436,-95,-2,15,2096
4437,-95,-2,15,2095
4438,-95,-2,15,2094
4439,-95,-2,15,2093
4440,-95,-2,15,2092
4441,-95,-2,15,2091
4442,-95,-2,15,2090
4443,-95,-2,15,2089
4444,-95,-2,15,2088
4445,-95,-2,15,2087
4446,-95,-2,15,2086
4447,-95,-2,15,2085
4448,-95,-2,15,2084
4449,-95,-2,15,2083
4450,-95,-2,15,2082
4451,-95,-2,15,2081
4452,-95,-2,15,2080
4453,-95,-2,15,2079
4454,-95,-2,15,2078
4455,-95,-2,15,2077
4456,-95,-2,15,2076
4457,-95,-2,15,2075
4458,-95,-2,15,2074
4459,-95,-2,15,2073
4460,-95,-2,15,2072
4461,-95,-2,15,2071
4462,-95,-2,15,2070
4463,-95,-2,15,2069
4464,-95,-2,15,2068
4465,-95,-2,15,2067
4466,-95,-2,15,2066
4467,-95,-2,15,2065
4468,-95,-2,15,2064
4469,-95,-2,15,2063
4470,-95,-2,15,2062
4471,-95,-2,15,2061
4472,-95,-2,15,2060
4473,-95,-2,15,2059
4474,-95,-2,15,2058
4475,-95,-2,15,2057
4476,-95,-2,15,2056
4477,-95,-2,15,2055
4478,-95,-2,15,2054
4479,-95,-2,15,2053
4480,-95,-2,15,2052
4481,-95,-2,15,2051
4482,-95,-2,15,2050
4483,-95,-2,15,2049
4484,-95,-2,15,2048
4485,-95,-2,15,2047
4486,-95,-2,15,2046
4487,-95,-2,15,2045
4488,-95,-2,15,2044
4489,-95,-2,15,2043
4490,-95,-2,15,2042
4491,-95,-2,15,2041
4492,-95,-2,15,2040
4493,-95,-2,15,2039
4494,-95,-2,15,2038
4495,-95,-2,15,2037
4496,-95,-2,15,2036
4497,-95,-2,15,2035
4498,-95,-2,15,2034
4499,-95,-2,15,2033
4500,-95,-2,15,2032
4501,-95,-2,15,2031
4502,-95,-2,15,2030
4503,-95,-2,15,2029
4504,-95,-2,15,2028
4505,-95,-2,15,2027
4506,-95,-2,15,2026
4507,-95,-2,15,2025
4508,-95,-2,15,2024
4509,-94,-2,15,2023
4510,-94,-2,15,2022
4511,-94,-2,15,2021
4512,-94,-2,15,2020
4513,-94,-2,15,2019
4514,-94,-2,15,2018
4515,-94,-2,15,2017
4516,-94,-2,15,2016
4517,-95,-2,15,2015
4518,-95,-2,15,2014
4519,-95,-2,15,2013
4520,-95,-2,15,2012
4521,-95,-2,15,2011
4522,-95,-2,15,2010
4523,-95,-2,15,2009
4524,-95,-2,15,2008
4525,-95,-2,15,2007
4526,-94,-2,15,2006
4527,-94,-2,15,2005
4528,-94,-2,15,2004
4529,-94,-2,15,2003
4530,-94,-2,15,2002
4531,-94,-2,15,2001
4532,-94,-2,15,2000
4533,-94,-2,15,1999
4534,-95,-2,15,1998
4535,-95,-2,15,1997
4536,-95,-2,15,1996
4537,-95,-2,15,1995
4538,-95,-2,15,1994
4539,-95,-2,15,1993
4540,-95,-2,15,1992
4541,-95,-2,15,1991
4542,-95,-2,15,1990
4543,-95,-2,15,1989
4544,-95,-2,15,1988
4545,-95,-2,15,1987
4546,-95,-2,15,1986
4547,-95,-2,15,1985
4548,-95,-2,15,1984
4549,-95,-2,15,1983
4550,-95,-2,15,1982
4551,-95,-2,15,1981
4552,-95,-2,15,1980
4553,-95,-2,15,1979
4554,-95,-2,15,1978
4555,-95,-2,15,1977
4556,-95,-2,15,1976
4557,-95,-2,15,1975
4558,-95,-2,15,1974
4559,-95,-2,15,1973
4560,-95,-2,15,1972
4561,-95,-2,15,1971
4562,-95,-2,15,1970
4563,-95,-2,15,1969
4564,-95,-2,15,1968
4565,-95,-2,15,1967
4566,-95,-2,15,1966
4567,-95,-2,15,1965
4568,-95,-2,15,1964
4569,-95,-2,15,1963
4570,-95,-2,15,1962
4571,-95,-2,15,1961
4572,-95,-2,15,1960
4573,-95,-2,15,1959
4574,-94,-2,15,1958
4575,-94,-2,15,1957
4576,-94,-2,15,1956
4577,-94,-2,15,1955
4578,-95,-2,15,1954
4579,-95,-2,15,1953
4580,-95,-2,15,1952
4581,-95,-2,15,1951
4582,-95,-2,15,1950
4583,-95,-2,15,1949
4584,-95,-2,15,1948
4585,-95,-2,15,1947
4586,-95,-2,15,1946
4587,-96,-2,15,1945
4588,-96,-2,15,1944
4589,-96,-2,15,1943
4590,-96,-2,15,1942
4591,-96,-2,15,1941
4592,-96,-2,15,1940
4593,-96,-2,15,1939
4594,-96,-2,15,1938
4595,-96,-2,15,1937
4596,-97,-2,15,1936
4597,-97,-2,15,1935
4598,-97,-2,15,1934
4599,-97,-2,15,1933
4600,-97,-2,15,1932
4601,-97,-2,15,1931
4602,-97,-2,15,1930
4603,-97,-2,15,1929
4604,-96,-2,15,1928
4605,-96,-2,15,1927
4606,-96,-2,15,1926
4607,-96,-2,15,1925
4608,-96,-2,15,1924
4609,-94,-2,15,1923
4610,-94,-2,15,1922
4611,-94,-2,15,1921
4612,-94,-2,15,1920
4613,-93,-2,15,1919
4614,-93,-2,15,1918
4615,-93,-2,15,1917
4616,-93,-2,15,1916
4617,-93,-2,15,1915
4618,-94,-2,15,1914
4619,-94,-2,15,1913
4620,-94,-2,15,1912
4621,-94,-2,15,1911
4622,-94,-2,15,1910
4623,-94,-2,15,1909
4624,-94,-2,15,1908
4625,-94,-2,15,1907
4626,-93,-2,15,1906
4627,-93,-2,15,1905
4628,-93,-2,15,1904
4629,-93,-2,15,1903
4630,-93,-2,15,1902
4631,-93,-2,15,1901
4632,-93,-2,15,1900
4633,-93,-2,15,1899
4634,-93,-2,15,1898
4635,-92,-2,15,1897
4636,-92,-2,15,1896
4637,-92,-2,15,1895
4638,-92,-2,15,1894
4639,-92,-2,15,1893
4640,-90,-2,15,1892
4641,-90,-2,15,1891
4642,-90,-2,15,1890
4643,-89,-2,15,1889
4644,-89,-2,15,1888
4645,-89,-2,15,1887
4646,-89,-2,15,1886
4647,-89,-2,15,1885
4648,-91,-2,15,1884
4649,-91,-2,15,1883
4650,-91,-2,15,1882
4651,-91,-2,15,1881
4652,-91,-2,15,1880
4653,-91,-2,15,1879
4654,-91,-2,15,1878
4655,-91,-2,15,1877
4656,-91,-2,15,1876
4657,-88,-2,15,1875
4658,-88,-2,15,1874
4659,-88,-2,15,1873
4660,-88,-2,15,1872
4661,-87,-2,15,1871
4662,-87,-2,15,1870
4663,-87,-2,15,1869
4664,-87,-2,15,1868
4665,-83,-2,15,1867
4666,-83,-2,15,1866
4667,-83,-2,15,1865
4668,-83,-2,15,1864
4669,-81,-2,15,1863
4670,-81,-2,15,1862
4671,-81,-2,15,1861
4672,-81,-2,15,1860
4673,-81,-2,15,1859
4674,-81,-2,15,1858
4675,-81,-2,15,1857
4676,-81,-2,15,1856
4677,-81,-2,15,1855
4678,-81,-2,15,1854
4679,-81,-2,15,1853
4680,-81,-2,15,1852
4681,-81,-2,15,1851
4682,-81,-2,15,1850
4683,-83,-2,15,1849
4684,-83,-2,15,1848
4685,-83,-2,15,1847
4686,-83,-2,15,1846
4687,-88,-2,15,1845
4688,-88,-2,15,1844
4689,-88,-2,15,1843
4690,-88,-2,15,1842
4691,-93,-2,15,1841
4692,-93,-2,15,1840
4693,-93,-2,15,1839
4694,-93,-2,15,1838
4695,-93,-2,15,1837
4696,-91,-2,15,1836
4697,-91,-2,15,1835
4698,-91,-2,15,1834
4699,-91,-2,15,1833
4700,-92,-2,15,1832
4701,-92,-2,15,1831
4702,-92,-2,15,1830
4703,-92,-2,15,1829
4704,-92,-2,15,1828
4705,-92,-2,15,1827
4706,-92,-2,15,1826
4707,-92,-2,15,1825
4708,-92,-2,15,1824
4709,-90,-2,15,1823
4710,-90,-2,15,1822
4711,-90,-2,15,1821
4712,-90,-2,15,1820
4713,-86,-2,15,1819
4714,-86,-2,15,1818
4715,-86,-2,15,1817
4716,-86,-2,15,1816
4717,-86,-2,15,1815
4718,-83,-2,15,1814
4719,-83,-2,15,1813
4720,-83,-2,15,1812
4721,-83,-2,15,1811
4722,-81,-2,15,1810
4723,-81,-2,15,1809
4724,-81,-2,15,1808
4725,-81,-2,15,1807
4726,-81,-2,15,1806
4727,-81,-2,15,1805
4728,-81,-2,15,1804
4729,-81,-2,15,1803
4730,-81,-2,15,1802
4731,-81,-2,15,1801
4732,-81,-2,15,1800
4733,-81,-2,15,1799
4734,-81,-2,15,1798
4735,-81,-2,15,1797
4736,-81,-2,15,1796
4737,-81,-2,15,1795
4738,-81,-2,15,1794
4739,-81,-2,15,1793
4740,-81,-2,15,1792
4741,-81,-2,15,1791
4742,-81,-2,15,1790
4743,-81,-2,15,1789
4744,-81,-2,15,1788
4745,-81,-2,15,1787
4746,-81,-2,15,1786
4747,-81,-2,15,1785
4748,-81,-2,15,1784
4749,-81,-2,15,1783
4750,-81,-2,15,1782
4751,-81,-2,15,1781
4752,-81,-2,15,1780
4753,-81,-2,15,1779
4754,-81,-2,15,1778
4755,-81,-2,15,1777
4756,-81,-2,15,1776
4757,-81,-2,15,1775
4758,-81,-2,15,1774
4759,-81,-2,15,1773
4760,-81,-2,15,1772
4761,-81,-2,15,1771
4762,-81,-2,15,1770
4763,-81,-2,15,1769
4764,-81,-2,15,1768
4765,-81,-2,15,1767
4766,-81,-2,15,1766
4767,-81,-2,15,1765
4768,-81,-2,15,1764
4769,-81,-2,15,1763
4770,-81,-2,15,1762
4771,-81,-2,15,1761
4772,-81,-2,15,1760
4773,-81,-2,15,1759
4774,-81,-2,15,1758
4775,-81,-2,15,1757
4776,-81,-2,15,1756
4777,-81,-2,15,1755
4778,-80,-2,15,1754
4779,-80,-2,15,1753
4780,-80,-2,15,1752
4781,-80,-2,15,1751
4782,-80,-2,15,1750
4783,-81,-2,15,1749
4784,-81,-2,15,1748
4785,-81,-2,15,1747
4786,-81,-2,15,1746
4787,-81,-2,15,1745
4788,-80,-2,15,1744
4789,-80,-2,15,1743
4790,-80,-2,15,1742
4791,-80,-2,15,1741
4792,-80,-2,15,1740
4793,-80,-2,15,1739
4794,-80,-2,15,1738
4795,-80,-2,15,1737
4796,-80,-2,15,1736
4797,-80,-2,15,1735
4798,-80,-2,15,1734
4799,-80,-2,15,1733
4800,-80,-2,15,1732
4801,-80,-2,15,1731
4802,-80,-2,15,1730
4803,-80,-2,15,1729
4804,-80,-2,15,1728
4805,-81,-2,15,1727
4806,-81,-2,15,1726
4807,-81,-2,15,1725
4808,-81,-2,15,1724
4809,-81,-2,15,1723
4810,-81,-2,15,1722
4811,-81,-2,15,1721
4812,-81,-2,15,1720
4813,-81,-2,15,1719
4814,-80,-2,15,1718
4815,-80,-2,15,1717
4816,-80,-2,15,1716
4817,-80,-2,15,1715
4818,-81,-2,15,1714
4819,-81,-2,15,1713
4820,-81,-2,15,1712
4821,-81,-2,15,1711
4822,-80,-2,15,1710
4823,-80,-2,15,1709
4824,-80,-2,15,1708
4825,-80,-2,15,1707
4826,-80,-2,15,1706
4827,-80,-2,15,1705
4828,-80,-2,15,1704
4829,-80,-2,15,1703
4830,-80,-2,15,1702
4831,-81,-2,15,1701
4832,-81,-2,15,1700
4833,-81,-2,15,1699
4834,-81,-2,15,1698
4835,-81,-2,15,1697
4836,-81,-2,15,1696
4837,-81,-2,15,1695
4838,-81,-2,15,1694
4839,-81,-2,15,1693
4840,-81,-2,15,1692
4841,-81,-2,15,1691
4842,-81,-2,15,1690
4843,-81,-2,15,1689
4844,-81,-2,15,1688
4845,-81,-2,15,1687
4846,-81,-2,15,1686
4847,-81,-2,15,1685
4848,-81,-2,15,1684
4849,-81,-2,15,1683
4850,-81,-2,15,1682
4851,-81,-2,15,1681
